artist_id,artist_name,genres,popularity,followers,track_track_id,track_track_name,track_popularity,track_duration_ms,track_explicit,track_release_date,track_album_name,track_spotify_url,num_genres
4hkB2bR5ek6lJChj6aunCn,Anuradha Paudwal,"['bhajan', 'marathi pop', 'devotional', 'ghazal', 'bollywood', 'hindi pop']",72,6714228,5VLLC8RjZwKlXQk5trNPy3,Devi Kavach,27,873691,FALSE,30-09-2013,Sampoorna Durga Saptashati,https://open.spotify.com/track/5VLLC8RjZwKlXQk5trNPy3,6
5TgQ66WuWkoQ2xYxaSTnVP,Netsky,"['drum and bass', 'liquid funk', 'chillstep']",60,464950,5pzeevBDvU6GVXqUKoiYDX,I Don't Even Know You Anymore (feat. Bazzi & Lil Wayne),45,167600,TRUE,14-02-2019,I Don’t Even Know You Anymore,https://open.spotify.com/track/5pzeevBDvU6GVXqUKoiYDX,3
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,"['drum and bass', 'liquid funk', 'chillstep']",70,5492868,5pzeevBDvU6GVXqUKoiYDX,I Don't Even Know You Anymore (feat. Bazzi & Lil Wayne),45,167600,TRUE,14-02-2019,I Don’t Even Know You Anymore,https://open.spotify.com/track/5pzeevBDvU6GVXqUKoiYDX,0
55Aa2cqylxrFIXC767Z865,Lil Wayne,"['drum and bass', 'liquid funk', 'chillstep']",89,17093397,5pzeevBDvU6GVXqUKoiYDX,I Don't Even Know You Anymore (feat. Bazzi & Lil Wayne),45,167600,TRUE,14-02-2019,I Don’t Even Know You Anymore,https://open.spotify.com/track/5pzeevBDvU6GVXqUKoiYDX,2
1ZBspcSxfWh6GuxjGr5u0p,Nanku,"['desi hip hop', 'hindi indie', 'hindi hip hop', 'indian indie']",53,92791,7MxDCf1t1G7OvLIjM6qo7D,Velocity,32,154554,FALSE,18-03-2023,Velocity,https://open.spotify.com/track/7MxDCf1t1G7OvLIjM6qo7D,4
6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,"['hip hop', 'rap']",71,2306112,0kswxxNV4DLBqJeMIqFh5n,She Make It Clap,57,111549,TRUE,15-04-2021,She Make It Clap,https://open.spotify.com/track/0kswxxNV4DLBqJeMIqFh5n,0
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,"['hip hop', 'rap']",82,7806588,2gHQ7upBrDEFOZZTO6ktbZ,Pluto's Last Comet,61,211323,FALSE,10-12-2021,Alone At Prom,https://open.spotify.com/track/2gHQ7upBrDEFOZZTO6ktbZ,0
0vZEDTIhGPOIRL0KjqMWTy,Kidshot,"['desi hip hop', 'hindi hip hop', 'hardcore hip hop']",32,131600,4F3CqkJyX25EfxvovuQA4y,Flavours Freestyle,21,180000,TRUE,31-08-2021,Flavours Freestyle,https://open.spotify.com/track/4F3CqkJyX25EfxvovuQA4y,3
2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,"['desi hip hop', 'hindi hip hop', 'hardcore hip hop', 'desi']",70,968840,27HaPCMAOKEdshaYi6oXNG,Tour Shit!,54,166875,TRUE,06-04-2024,Tour Shit!,https://open.spotify.com/track/27HaPCMAOKEdshaYi6oXNG,4
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"['r&b', 'soul', 'electronic']",96,105641915,2SLwbpExuoBDZBpjfefCtV,Out of Time,78,214193,FALSE,06-01-2022,Dawn FM,https://open.spotify.com/track/2SLwbpExuoBDZBpjfefCtV,0
6Mv8GjQa7LKUGCAqa9qqdb,Vishal-Shekhar,"['bollywood', 'desi', 'hindi pop']",81,13021978,6zfKeRGBzsk6EnJnpoDd6I,Fakira,67,288019,FALSE,26-04-2019,Student of the Year 2 (Original Motion Picture Soundtrack),https://open.spotify.com/track/6zfKeRGBzsk6EnJnpoDd6I,3
5kiKQJrz4BT7vFWVECAmHH,Sanam Puri,"['bollywood', 'desi', 'hindi pop']",60,441896,6zfKeRGBzsk6EnJnpoDd6I,Fakira,67,288019,FALSE,26-04-2019,Student of the Year 2 (Original Motion Picture Soundtrack),https://open.spotify.com/track/6zfKeRGBzsk6EnJnpoDd6I,3
3ZxZ03fj3tXBZHZWzvaLSM,Neeti Mohan,"['bollywood', 'desi', 'hindi pop']",73,5150102,6zfKeRGBzsk6EnJnpoDd6I,Fakira,67,288019,FALSE,26-04-2019,Student of the Year 2 (Original Motion Picture Soundtrack),https://open.spotify.com/track/6zfKeRGBzsk6EnJnpoDd6I,3
2rmTXxI6P6lSp6Sud6moZo,WANT3D,"['desi hip hop', 'hindi hip hop']",21,3561,7nJr6h1DkWpkQQMhCU76S8,KiKi RiRi,34,172800,TRUE,31-12-2024,Stuck In My Head,https://open.spotify.com/track/7nJr6h1DkWpkQQMhCU76S8,2
6iHQVrMCgOsE5e464fSxil,The Xenial Secret,"['desi hip hop', 'hindi hip hop']",16,134,7nJr6h1DkWpkQQMhCU76S8,KiKi RiRi,34,172800,TRUE,31-12-2024,Stuck In My Head,https://open.spotify.com/track/7nJr6h1DkWpkQQMhCU76S8,2
1qkiRLdru6TQdeTX0PI1CP,N i G H T S,['dark r&b'],35,28111,14909dF5EB4hvURmptzGSB,Basic,43,210000,TRUE,18-07-2017,Basic,https://open.spotify.com/track/14909dF5EB4hvURmptzGSB,1
10HyhQTjkmDpWBpaUgO2GS,Flowerboy,"['bedroom pop', 'indie r&b']",26,3280,5iNpUvASE1LPem6gYeHAso,Polaroids,25,168174,TRUE,15-08-2024,PROJECT FILTHY,https://open.spotify.com/track/5iNpUvASE1LPem6gYeHAso,2
0sL7q6u63eg3AuYPwImbhN,Leo IV,"['bedroom pop', 'indie r&b']",33,5008,5iNpUvASE1LPem6gYeHAso,Polaroids,25,168174,TRUE,15-08-2024,PROJECT FILTHY,https://open.spotify.com/track/5iNpUvASE1LPem6gYeHAso,1
6lO3fSdhsdpeOcrbqAJsRU,Aero Chord,"['edm trap', 'dubstep']",47,210268,27myOEjboDS3ooR7zFZVQ1,Ascension,38,224516,FALSE,23-05-2025,Ascension,https://open.spotify.com/track/27myOEjboDS3ooR7zFZVQ1,2
6MDME20pz9RveH9rEXvrOM,Clean Bandit,['edm'],77,5844443,3NuK5xMlSlB6K2Qp16zf3h,Solo (feat. Demi Lovato),74,222706,FALSE,30-11-2018,What Is Love? (Deluxe Edition),https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h,0
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,['edm'],78,27169889,3NuK5xMlSlB6K2Qp16zf3h,Solo (feat. Demi Lovato),74,222706,FALSE,30-11-2018,What Is Love? (Deluxe Edition),https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h,0
1ZBspcSxfWh6GuxjGr5u0p,Nanku,"['desi hip hop', 'hindi indie', 'hindi hip hop', 'indian indie']",53,92791,6oqnW8JBFDkZhZSfbg2lGh,Jaanekya,21,246461,FALSE,15-07-2020,Nanku Sharma,https://open.spotify.com/track/6oqnW8JBFDkZhZSfbg2lGh,4
58gRkGCvAAiLrmEFqooKpp,A'Donzo,"['dark r&b', 'trap soul']",14,1329,3HcpTQMxmFMTByMSmFfcNj,L Me F Me,19,164023,TRUE,31-05-2019,L Me F Me,https://open.spotify.com/track/3HcpTQMxmFMTByMSmFfcNj,2
5ePZfOU4bYFj77uHonPa67,Viktoria Liv,['dark r&b'],24,1891,3iZ9f7t9Ml7qEtIM4aug2v,6 AM In Toronto,33,235605,FALSE,24-01-2020,6 AM In Toronto,https://open.spotify.com/track/3iZ9f7t9Ml7qEtIM4aug2v,1
3DbwFQlvLxRSi2uX8mf81A,Sexyy Red,[],79,2102918,5M2lX0ZAYSAzCs1xPPi9BX,Fat Juicy & Wet,78,141057,TRUE,24-01-2025,Fat Juicy & Wet,https://open.spotify.com/track/5M2lX0ZAYSAzCs1xPPi9BX,0
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,[],93,72108693,5M2lX0ZAYSAzCs1xPPi9BX,Fat Juicy & Wet,78,141057,TRUE,24-01-2025,Fat Juicy & Wet,https://open.spotify.com/track/5M2lX0ZAYSAzCs1xPPi9BX,0
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,[],84,44996732,7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,88,199440,FALSE,20-04-2017,Illuminate (Deluxe),https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml,0
1OVeQPd27s1MkICbzBfZTV,Dhanji,"['desi hip hop', 'hindi hip hop', 'indian indie']",43,58406,1LuacKrhMnIsuldYjO5ck2,Peep the Tareeka - Remix,35,215930,TRUE,11-11-2022,Peep the Tareeka (Remix),https://open.spotify.com/track/1LuacKrhMnIsuldYjO5ck2,3
07GlkSE03UKsOS90sHgOIC,unfuckman,"['desi hip hop', 'hindi hip hop', 'indian indie']",27,4292,1LuacKrhMnIsuldYjO5ck2,Peep the Tareeka - Remix,35,215930,TRUE,11-11-2022,Peep the Tareeka (Remix),https://open.spotify.com/track/1LuacKrhMnIsuldYjO5ck2,4
1ZBspcSxfWh6GuxjGr5u0p,Nanku,"['desi hip hop', 'hindi hip hop', 'indian indie']",53,92791,1LuacKrhMnIsuldYjO5ck2,Peep the Tareeka - Remix,35,215930,TRUE,11-11-2022,Peep the Tareeka (Remix),https://open.spotify.com/track/1LuacKrhMnIsuldYjO5ck2,4
5z64uWhlp31wS6DysFX99p,Udbhav,"['desi hip hop', 'hindi hip hop', 'indian indie']",22,1711,1LuacKrhMnIsuldYjO5ck2,Peep the Tareeka - Remix,35,215930,TRUE,11-11-2022,Peep the Tareeka (Remix),https://open.spotify.com/track/1LuacKrhMnIsuldYjO5ck2,3
6SgTnOjXWrMbXEy6d7pICF,EMBUE,"['dark r&b', 'trap soul']",19,2796,3PY7546kilOMB5LvaLBSBF,2FACED,23,142285,FALSE,28-08-2021,PHASE RED,https://open.spotify.com/track/3PY7546kilOMB5LvaLBSBF,2
1ZBspcSxfWh6GuxjGr5u0p,Nanku,"['desi hip hop', 'hindi indie', 'hindi hip hop', 'indian indie']",53,92791,7IQIBjvD22wVKpL2S3dzp9,Nazraan,37,195048,FALSE,07-08-2021,Haalaat,https://open.spotify.com/track/7IQIBjvD22wVKpL2S3dzp9,4
2K7LWCOiWME8Na9QWEbUwL,toorjo dey,"['desi hip hop', 'hindi indie', 'hindi hip hop', 'indian indie']",35,6874,7IQIBjvD22wVKpL2S3dzp9,Nazraan,37,195048,FALSE,07-08-2021,Haalaat,https://open.spotify.com/track/7IQIBjvD22wVKpL2S3dzp9,4
7FvX2e6CgYllzgZ9uempWF,Karun,"['desi hip hop', 'hindi indie', 'hindi hip hop', 'indian indie']",49,113007,7IQIBjvD22wVKpL2S3dzp9,Nazraan,37,195048,FALSE,07-08-2021,Haalaat,https://open.spotify.com/track/7IQIBjvD22wVKpL2S3dzp9,4
4hTKmmAjtobKYm3DJJuSkL,Natiq,"['desi hip hop', 'hindi indie', 'hindi hip hop', 'indian indie']",37,19995,0k0ZvsuSuqPNayUcyxEsSe,La,14,99230,FALSE,16-12-2019,Khayaal,https://open.spotify.com/track/0k0ZvsuSuqPNayUcyxEsSe,4
7FvX2e6CgYllzgZ9uempWF,Karun,"['hindi indie', 'indian indie']",49,113007,0k0ZvsuSuqPNayUcyxEsSe,La,14,99230,FALSE,16-12-2019,Khayaal,https://open.spotify.com/track/0k0ZvsuSuqPNayUcyxEsSe,4
246dkjvS1zLTtiykXe5h60,Post Malone,"['r&b', 'soul', 'electronic']",90,47039790,1nltpRhEiXikwDlVn4UADk,One Right Now (with The Weeknd),72,192721,TRUE,03-06-2022,Twelve Carat Toothache,https://open.spotify.com/track/1nltpRhEiXikwDlVn4UADk,0
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"['r&b', 'soul', 'electronic']",96,105641915,1nltpRhEiXikwDlVn4UADk,One Right Now (with The Weeknd),72,192721,TRUE,03-06-2022,Twelve Carat Toothache,https://open.spotify.com/track/1nltpRhEiXikwDlVn4UADk,0
0lAWpj5szCSwM4rUMHYmrr,Maneskin,[],80,10357428,4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,84,173346,TRUE,19-03-2021,Teatro d'ira - Vol. I,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk,0
3mIj9lX2MWuHmhNCA7LSCW,The 1975,[],78,7784484,2TgxCUZdHFkPEVmFge1OSd,Fallingforyou,61,240670,FALSE,2013,The 1975 (Deluxe Version),https://open.spotify.com/track/2TgxCUZdHFkPEVmFge1OSd,0
5ZPYeVqoWNuukwfarvkyJX,SAIAH,[],33,24675,6PeV3ho9kjOYRRT5xJHMYU,Blue,21,226833,FALSE,11-11-2022,Blue,https://open.spotify.com/track/6PeV3ho9kjOYRRT5xJHMYU,0
3PAedjyX7ckOhAdlhW5BmG,PianoDeuss,['anime'],46,35329,7HANJZtCCmc1oSAtszsnnO,Glassy Sky (Tokyo Ghoul Original Soundtrack),29,339005,FALSE,08-02-2021,Glassy Sky (Tokyo Ghoul Original Soundtrack),https://open.spotify.com/track/7HANJZtCCmc1oSAtszsnnO,1
5Mk3yOBlfweeKamsDiap8H,The Millennial Club,[],54,95767,0t8YymdACBIQexYpQ5pBok,If You Stay,33,261453,FALSE,12-12-2019,Coffee In The Morning,https://open.spotify.com/track/0t8YymdACBIQexYpQ5pBok,0
3uuKpwmr7SsX9lVp4AGG5x,Tori Romo,[],32,988,0t8YymdACBIQexYpQ5pBok,If You Stay,33,261453,FALSE,12-12-2019,Coffee In The Morning,https://open.spotify.com/track/0t8YymdACBIQexYpQ5pBok,0
2oSONSC9zQ4UonDKnLqksx,Atif Aslam,"['bollywood', 'hindi pop', 'desi', 'sufi', 'qawwali']",81,35544960,1tnUbj8AI3PvxZNQZRTZmB,O Mere Khuda,57,202973,FALSE,09-04-2010,Prince (Original Motion Picture Soundtrack),https://open.spotify.com/track/1tnUbj8AI3PvxZNQZRTZmB,5
7L28sC6prSHkYEmq1E8Yh3,Garima Jhingon,"['bollywood', 'hindi pop', 'desi', 'sufi', 'qawwali']",39,178,1tnUbj8AI3PvxZNQZRTZmB,O Mere Khuda,57,202973,FALSE,09-04-2010,Prince (Original Motion Picture Soundtrack),https://open.spotify.com/track/1tnUbj8AI3PvxZNQZRTZmB,1
6YNVY8546Vw6bVjsmUpQPx,Hardbone boy,"['desi hip hop', 'hindi hip hop']",31,10834,5Fm2q30qXK4VnEAg6XX4sv,Atyaachaar,26,135000,TRUE,31-05-2023,Deepak Is DEAD,https://open.spotify.com/track/5Fm2q30qXK4VnEAg6XX4sv,2
4tDHCLz3F0N5dV0UEHFUoS,DEADPAN,"['desi hip hop', 'hindi hip hop']",15,1856,5Fm2q30qXK4VnEAg6XX4sv,Atyaachaar,26,135000,TRUE,31-05-2023,Deepak Is DEAD,https://open.spotify.com/track/5Fm2q30qXK4VnEAg6XX4sv,2
7FvX2e6CgYllzgZ9uempWF,Karun,"['desi hip hop', 'hindi hip hop', 'hindi indie', 'indian indie']",49,113007,1q1bmGKkAiqFqDzt4e83Ez,Mujhko Mila - Bonus Track,40,201385,FALSE,01-04-2022,Qabool Hai (Deluxe),https://open.spotify.com/track/1q1bmGKkAiqFqDzt4e83Ez,4
3iTfVWPV4ur3XkrBwz41VZ,Adil,"['desi hip hop', 'hindi hip hop', 'hindi indie', 'indian indie']",43,5554,1q1bmGKkAiqFqDzt4e83Ez,Mujhko Mila - Bonus Track,40,201385,FALSE,01-04-2022,Qabool Hai (Deluxe),https://open.spotify.com/track/1q1bmGKkAiqFqDzt4e83Ez,2
2n4q8jLM4WLwlva1sZ2WRx,Chaar Diwaari,"['desi hip hop', 'hindi hip hop', 'hindi indie', 'indian indie']",50,102210,1q1bmGKkAiqFqDzt4e83Ez,Mujhko Mila - Bonus Track,40,201385,FALSE,01-04-2022,Qabool Hai (Deluxe),https://open.spotify.com/track/1q1bmGKkAiqFqDzt4e83Ez,4
1ZBspcSxfWh6GuxjGr5u0p,Nanku,"['desi hip hop', 'hindi indie', 'hindi hip hop', 'indian indie']",53,92791,1EO4j2DNXiCFMMuWkPIEna,Blip,8,201562,FALSE,24-07-2019,Ek,https://open.spotify.com/track/1EO4j2DNXiCFMMuWkPIEna,4
6CXOME0iQ8CJ3u3sNQC4gJ,Badkidz,"['desi hip hop', 'hindi hip hop']",26,60009,4LZHxgmVux2RNHo1sMMwhv,PAYAKAN,23,178604,TRUE,17-04-2023,PAYAKAN,https://open.spotify.com/track/4LZHxgmVux2RNHo1sMMwhv,2
54mm1ZYyj9ljgcpfLw3qXS,Lucas Warwick,['pop'],7,653,7pf0h3s5JCeEQDDHv2w7Dk,140 Proof,20,160000,TRUE,26-09-2020,140 Proof,https://open.spotify.com/track/7pf0h3s5JCeEQDDHv2w7Dk,0
2JSYASbWU5Y0fVpts3Eq7g,R. D. Burman,"['ghazal', 'bangla pop', 'hindi pop', 'bollywood']",75,5596821,7qSO5BdwlMyzpjYNxjijRP,"Mehbooba Mehbooba - From ""Sholay""",52,233093,FALSE,01-01-2013,Timeless R.D.,https://open.spotify.com/track/7qSO5BdwlMyzpjYNxjijRP,4
1ZBspcSxfWh6GuxjGr5u0p,Nanku,"['desi hip hop', 'hindi indie', 'hindi hip hop', 'indian indie']",53,92791,0eBXyqd3uxQ38ZK2e6kOsl,Peaking,28,122332,TRUE,27-11-2023,Hoes Headquarters,https://open.spotify.com/track/0eBXyqd3uxQ38ZK2e6kOsl,4
0ECy3INAe1k7665cRLCT0Y,Lambo Drive,"['desi hip hop', 'hindi indie', 'hindi hip hop', 'indian indie']",48,24639,0eBXyqd3uxQ38ZK2e6kOsl,Peaking,28,122332,TRUE,27-11-2023,Hoes Headquarters,https://open.spotify.com/track/0eBXyqd3uxQ38ZK2e6kOsl,2
2p6djy5m975io7UjVnylXj,The Cotton Modules,['avant-garde'],2,230,191TJ5Febyp6ktlBgk2pUi,Rosid,0,91041,FALSE,26-10-2021,Shadow Planet,https://open.spotify.com/track/191TJ5Febyp6ktlBgk2pUi,1
444KERNPfWuFIVw7TxEev6,Breakfast Road,[],19,2260,4clldJYhaQqtgwtR2xqh8R,Wait On Me,27,135903,FALSE,12-11-2021,Wait On Me,https://open.spotify.com/track/4clldJYhaQqtgwtR2xqh8R,0
2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,"['desi hip hop', 'hindi hip hop', 'hardcore hip hop', 'desi']",70,968840,6btegcu44HqquqArljhFxu,Nanchaku,63,193116,TRUE,08-09-2021,न,https://open.spotify.com/track/6btegcu44HqquqArljhFxu,4
5uemEEtB1ZC3s1KM7gReeH,MC STAN,"['desi hip hop', 'hindi hip hop', 'hardcore hip hop', 'desi']",57,4726115,6btegcu44HqquqArljhFxu,Nanchaku,63,193116,TRUE,08-09-2021,न,https://open.spotify.com/track/6btegcu44HqquqArljhFxu,2
2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,"['desi hip hop', 'hindi hip hop', 'hardcore hip hop', 'desi']",70,968840,7bEbUKwiPmb9NHHgXH3lHg,Kohra,50,246129,TRUE,27-05-2022,Nayaab,https://open.spotify.com/track/7bEbUKwiPmb9NHHgXH3lHg,4
7hI0IRD66iykVpXiieNRbe,Sez on the Beat,"['desi hip hop', 'hindi hip hop', 'hardcore hip hop', 'desi']",55,166650,7bEbUKwiPmb9NHHgXH3lHg,Kohra,50,246129,TRUE,27-05-2022,Nayaab,https://open.spotify.com/track/7bEbUKwiPmb9NHHgXH3lHg,4
3v9wPA58IVrX2dg6AjSPgi,Virginia To Vegas,"['pop', 'edm']",48,86507,5XPo15e5ICs6NvSMn44pTF,Malibu,48,148822,TRUE,19-03-2021,Malibu,https://open.spotify.com/track/5XPo15e5ICs6NvSMn44pTF,0
5jAMCwdNHWr7JThxtMuEyy,NOTD,"['pop', 'edm']",62,319607,5XPo15e5ICs6NvSMn44pTF,Malibu,48,148822,TRUE,19-03-2021,Malibu,https://open.spotify.com/track/5XPo15e5ICs6NvSMn44pTF,0
7FvX2e6CgYllzgZ9uempWF,Karun,"['desi hip hop', 'hindi hip hop', 'hindi indie', 'indian indie']",49,113007,7jUef9YZam23AMFvMgqc39,Mhmm,24,185473,FALSE,07-05-2024,Mhmm,https://open.spotify.com/track/7jUef9YZam23AMFvMgqc39,4
1ZBspcSxfWh6GuxjGr5u0p,Nanku,"['desi hip hop', 'hindi hip hop', 'hindi indie', 'indian indie']",53,92791,7jUef9YZam23AMFvMgqc39,Mhmm,24,185473,FALSE,07-05-2024,Mhmm,https://open.spotify.com/track/7jUef9YZam23AMFvMgqc39,4
0GF4shudTAFv8ak9eWdd4Y,Kishore Kumar,"['desi hip hop', 'hindi hip hop', 'hindi indie', 'indian indie']",77,16095237,7jUef9YZam23AMFvMgqc39,Mhmm,24,185473,FALSE,07-05-2024,Mhmm,https://open.spotify.com/track/7jUef9YZam23AMFvMgqc39,4
61JrslREXq98hurYL2hYoc,Lata Mangeshkar,"['desi hip hop', 'hindi hip hop', 'hindi indie', 'indian indie']",78,21315419,7jUef9YZam23AMFvMgqc39,Mhmm,24,185473,FALSE,07-05-2024,Mhmm,https://open.spotify.com/track/7jUef9YZam23AMFvMgqc39,5
1qkiRLdru6TQdeTX0PI1CP,N i G H T S,['dark r&b'],35,28111,4tT5aPvayPZQSgUmXZQay4,Drowning,18,144545,FALSE,27-09-2024,It's Personal,https://open.spotify.com/track/4tT5aPvayPZQSgUmXZQay4,1
6CwfuxIqcltXDGjfZsMd9A,MARINA,[],75,6012820,2sEk5R8ErGIFxbZ7rX6S2S,How to Be a Heartbreaker,72,221493,FALSE,27-04-2012,Electra Heart (Deluxe),https://open.spotify.com/track/2sEk5R8ErGIFxbZ7rX6S2S,0
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,[],87,33373833,4EivmOT13NMpNSfTKn9p4s,Like That (feat. Gucci Mane),74,163173,TRUE,07-11-2019,Hot Pink,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,0
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,[],78,5879119,4EivmOT13NMpNSfTKn9p4s,Like That (feat. Gucci Mane),74,163173,TRUE,07-11-2019,Hot Pink,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,3
1ZBspcSxfWh6GuxjGr5u0p,Nanku,"['desi hip hop', 'hindi indie', 'hindi hip hop', 'indian indie']",53,92791,5PkcDaTNZRVNvVhf5OkcNe,Waise Bhi,18,152084,FALSE,12-02-2021,Krytrim,https://open.spotify.com/track/5PkcDaTNZRVNvVhf5OkcNe,4
5DCd1EttaVv9lKFn0UZvHE,Ezzyland,"['desi hip hop', 'hindi indie', 'hindi hip hop', 'indian indie']",7,3780,5PkcDaTNZRVNvVhf5OkcNe,Waise Bhi,18,152084,FALSE,12-02-2021,Krytrim,https://open.spotify.com/track/5PkcDaTNZRVNvVhf5OkcNe,0
1n6pjRJkTY5v8RtUCAv5pi,Umair,"['desi hip hop', 'hindi hip hop', 'desi', 'indian indie', 'hindi indie']",70,599382,05LRDnFLYhWwUkYX1DlWUo,Nevermind,54,170666,TRUE,27-08-2022,Nevermind,https://open.spotify.com/track/05LRDnFLYhWwUkYX1DlWUo,5
69xcFpmqTOmFNOL08Bxyci,Talha Anjum,"['desi hip hop', 'hindi hip hop', 'desi', 'indian indie', 'hindi indie']",71,2715761,05LRDnFLYhWwUkYX1DlWUo,Nevermind,54,170666,TRUE,27-08-2022,Nevermind,https://open.spotify.com/track/05LRDnFLYhWwUkYX1DlWUo,3
2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,"['desi hip hop', 'hindi hip hop', 'desi', 'indian indie', 'hindi indie']",70,968840,05LRDnFLYhWwUkYX1DlWUo,Nevermind,54,170666,TRUE,27-08-2022,Nevermind,https://open.spotify.com/track/05LRDnFLYhWwUkYX1DlWUo,4
3x1jBMHHrDUQbtRrvV78h2,Abhijay Sharma,"['punjabi pop', 'punjabi hip hop', 'desi pop', 'desi hip hop', 'hindi hip hop']",51,95755,7hbnnZYk5c3tXrumUGc0Cv,Bin Tere,25,163862,FALSE,30-04-2021,Bin Tere,https://open.spotify.com/track/7hbnnZYk5c3tXrumUGc0Cv,5
7FvX2e6CgYllzgZ9uempWF,Karun,"['punjabi pop', 'punjabi hip hop', 'desi pop', 'desi hip hop', 'hindi hip hop']",49,113007,7hbnnZYk5c3tXrumUGc0Cv,Bin Tere,25,163862,FALSE,30-04-2021,Bin Tere,https://open.spotify.com/track/7hbnnZYk5c3tXrumUGc0Cv,4
6NTcSISlIHPvDleyAkOTqP,Naam Sujal,"['desi hip hop', 'hindi hip hop']",46,68624,7wZ8S7cV5Nc5na1681uotb,PYAAR?,54,205714,FALSE,01-12-2024,MTV Hustle 4 - Episode 14,https://open.spotify.com/track/7wZ8S7cV5Nc5na1681uotb,2
7vO600AV63IUH9QqHVAqJs,Aditya Pushkarna,"['desi hip hop', 'hindi hip hop']",55,12189,7wZ8S7cV5Nc5na1681uotb,PYAAR?,54,205714,FALSE,01-12-2024,MTV Hustle 4 - Episode 14,https://open.spotify.com/track/7wZ8S7cV5Nc5na1681uotb,2
5RmZclxIWvmctw5DNBJyo6,Richie Quake,[],25,7600,7bm2fcze7tiuJFRnksj5K2,That's Not Love!,23,163240,FALSE,29-06-2022,I Want Some!,https://open.spotify.com/track/7bm2fcze7tiuJFRnksj5K2,0
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,[],70,5492868,13iMiwdY7pgE1f7NwYKr1D,Renee's Song,52,130545,FALSE,01-04-2020,Renee's Song,https://open.spotify.com/track/13iMiwdY7pgE1f7NwYKr1D,0
1gfBkrHfGufMP7P5eiZKsN,Unluv,"['hindi indie', 'indian indie', 'desi hip hop']",13,1541,3fuYIkArF2IGTAOFTmVqsT,Shqui Shqui,13,152925,TRUE,21-07-2023,Shqui Shqui,https://open.spotify.com/track/3fuYIkArF2IGTAOFTmVqsT,3
7DRfTDIoqIVQ9PoTV8tngj,BBB,"['hindi indie', 'indian indie', 'desi hip hop']",21,1670,3fuYIkArF2IGTAOFTmVqsT,Shqui Shqui,13,152925,TRUE,21-07-2023,Shqui Shqui,https://open.spotify.com/track/3fuYIkArF2IGTAOFTmVqsT,2
1JBgMCG8sQsF8oKrlq7UbP,Jeev,"['hindi indie', 'indian indie', 'desi hip hop']",6,215,3fuYIkArF2IGTAOFTmVqsT,Shqui Shqui,13,152925,TRUE,21-07-2023,Shqui Shqui,https://open.spotify.com/track/3fuYIkArF2IGTAOFTmVqsT,2
6NRSfOnXw4qaypEfIV2QXn,Dutch Melrose,['dark r&b'],67,262173,3jwQt00cvkN57H6ZR75W2K,RUNRUNRUN,78,140751,FALSE,25-03-2022,RUNRUNRUN,https://open.spotify.com/track/3jwQt00cvkN57H6ZR75W2K,1
57nPqD7z62gDdq37US9XJR,Arcane,[],81,704918,4cCeHTJcKQU9PCuQ2jiYlI,Paint The Town Blue (from the series Arcane League of Legends),75,114600,FALSE,23-11-2024,Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),https://open.spotify.com/track/4cCeHTJcKQU9PCuQ2jiYlI,0
3PyJHH2wyfQK3WZrk9rpmP,Ashnikko,[],71,2539960,4cCeHTJcKQU9PCuQ2jiYlI,Paint The Town Blue (from the series Arcane League of Legends),75,114600,FALSE,23-11-2024,Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),https://open.spotify.com/track/4cCeHTJcKQU9PCuQ2jiYlI,0
4tDHCLz3F0N5dV0UEHFUoS,DEADPAN,"['desi hip hop', 'hindi hip hop']",15,1856,4vebyZOD3NVvpMOsQLnmVR,Atyaachaar - Instrumental,1,135000,FALSE,31-05-2023,Deepak Is DEAD,https://open.spotify.com/track/4vebyZOD3NVvpMOsQLnmVR,2
